Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,GR_clipped,GR_median_7,GR_median_9,GR_median_11,GR_median_15
6,A1 LM,CHURCHMAN BIBLE,2953,40.563,1.046,1.634,6.032,4.133,2,0.424,40.563,40.25,40.25,40.563,43.594
6,A1 LM,CHURCHMAN BIBLE,2953.5,37.125,1.056,0.981,5.952,3.83,2,0.413,37.125,40.563,40.563,40.563,43.594
8,A1 LM,CHURCHMAN BIBLE,2954,33.594,1.063,-0.388,6.296,4.109,2,0.402,33.594,43.406,43.406,43.406,43.406
6,A1 LM,CHURCHMAN BIBLE,2954.5,43.406,1.086,-0.85,5.489,4.129,2,0.391,43.406,43.406,43.594,43.594,43.219
6,A1 LM,CHURCHMAN BIBLE,2955,43.594,1.111,-0.819,4.725,4.742,2,0.38,43.594,43.594,43.594,43.594,43.219
6,A1 LM,CHURCHMAN BIBLE,2955.5,45.563,1.129,0.39,3.419,4.965,2,0.37,45.563,43.969,43.594,43.406,43.219
6,A1 LM,CHURCHMAN BIBLE,2956,43.969,1.145,0.772,3.573,4.68,2,0.359,43.969,43.969,43.594,43.406,43.219
6,A1 LM,CHURCHMAN BIBLE,2956.5,47.719,1.157,1.099,3.784,4.727,2,0.348,47.719,43.969,43.594,43.406,40.563
6,A1 LM,CHURCHMAN BIBLE,2957,46.125,1.162,1.351,4.264,4.629,2,0.337,46.125,43.969,43.594,43.406,40
6,A1 LM,CHURCHMAN BIBLE,2957.5,43.219,1.157,1.633,5.007,5.086,2,0.326,43.219,43.219,43.219,43.219,41.75
6,A1 LM,CHURCHMAN BIBLE,2958,38.313,1.135,1.665,5.952,4.77,2,0.315,38.313,40,40,40,43.219
6,A1 LM,CHURCHMAN BIBLE,2958.5,40,1.116,0.98,6.979,4.633,2,0.304,40,39.063,39.063,40,43.219
6,A1 LM,CHURCHMAN BIBLE,2959,36.656,1.083,0.147,7.177,3.898,2,0.293,36.656,39.063,39.063,40,43.219
6,A1 LM,CHURCHMAN BIBLE,2959.5,39.063,1.041,0.221,7.25,3.896,2,0.283,39.063,39.063,39.063,40,43.219
6,A1 LM,CHURCHMAN BIBLE,2960,39.063,1.041,0.221,7.25,3.896,2,0.283,39.063,39.063,39.063,40,43.219
6,A1 LM,CHURCHMAN BIBLE,2960.5,38.375,1.009,0.654,7.11,3.74,2,0.272,38.375,39.063,40,40,43.219
6,A1 LM,CHURCHMAN BIBLE,2961,41.75,0.974,1.476,7.704,4.211,2,0.261,41.75,41.75,41.75,41.75,43.219
6,A1 LM,CHURCHMAN BIBLE,2961.5,43.844,0.933,2.566,8.566,3.881,2,0.25,43.844,43.844,43.844,43.844,43.844
6,A1 LM,CHURCHMAN BIBLE,2962,47.469,0.904,2.843,9.755,3.539,2,0.239,47.469,45.875,45.875,45.875,45.875
6,A1 LM,CHURCHMAN BIBLE,2962.5,48.469,0.877,3.6,10.512,3.221,2,0.228,48.469,47,47,47,47
6,A1 LM,CHURCHMAN BIBLE,2963,45.875,0.845,4.357,10.585,3.172,2,0.217,45.875,47.469,47.469,47.469,47.469
6,A1 LM,CHURCHMAN BIBLE,2963.5,47,0.823,5.742,10.713,3.248,2,0.207,47,48.469,48.469,48.469,48.469
6,A1 LM,CHURCHMAN BIBLE,2964,50.469,0.805,6.166,10.68,3.141,2,0.196,50.469,50.469,50.469,50.469,50.469
6,A1 LM,CHURCHMAN BIBLE,2964.5,53.844,0.788,5.791,10.078,3.162,2,0.185,53.844,53.844,53.844,53.844,53.844
6,A1 LM,CHURCHMAN BIBLE,2965,55.313,0.787,4.743,9.369,3.041,2,0.174,55.313,55.313,55.313,55.313,55.313
4,A1 LM,CHURCHMAN BIBLE,2965.5,60.563,0.795,3.853,8.94,3.074,2,0.163,60.563,60.563,60.563,60.563,60.563
4,A1 LM,CHURCHMAN BIBLE,2966,67.75,0.816,2.991,9.558,2.994,2,0.152,67.75,67.75,67.75,67.75,60.75
4,A1 LM,CHURCHMAN BIBLE,2966.5,72.313,0.855,3.365,10.16,3.098,2,0.141,72.313,70.063,70.063,67.75,60.75
4,A1 LM,CHURCHMAN BIBLE,2967,73.313,0.905,3.429,9.657,3.234,2,0.13,73.313,70.063,70.063,67.75,60.75
4,A1 LM,CHURCHMAN BIBLE,2967.5,73.375,0.952,2.949,8.037,3.74,2,0.12,73.375,70.063,70.063,67.75,60.75
4,A1 LM,CHURCHMAN BIBLE,2968,70.063,1.008,2.203,5.805,4.242,2,0.109,70.063,70.063,70.063,67.75,60.75
8,A1 LM,CHURCHMAN BIBLE,2968.5,70.063,1.008,2.203,5.805,4.242,2,0.109,70.063,70.063,70.063,67.75,60.75
6,A1 LM,CHURCHMAN BIBLE,2969,64.313,1.05,1.187,3.988,4.984,2,0.098,64.313,64.313,64.313,64.313,61.844
6,A1 LM,CHURCHMAN BIBLE,2969.5,60.75,1.091,1.124,3.124,5.223,2,0.087,60.75,60.75,60.75,60.75,64.313
6,A1 LM,CHURCHMAN BIBLE,2970,55.25,1.167,0.723,3.525,5.152,2,0.076,55.25,55.25,57.844,60.75,64.313
6,A1 LM,CHURCHMAN BIBLE,2970.5,55.156,1.25,0.731,4.445,4.875,2,0.065,55.156,55.25,57.844,60.75,64.313
8,A1 LM,CHURCHMAN BIBLE,2971,55.156,1.25,0.731,4.445,4.875,2,0.065,55.156,55.25,57.844,60.75,64.313
8,A1 LM,CHURCHMAN BIBLE,2971.5,52.25,1.299,0.729,5.472,4.863,2,0.054,52.25,55.25,57.844,60.75,64.313
6,A1 LM,CHURCHMAN BIBLE,2972,57.844,1.308,0.687,6.686,4.457,2,0.043,57.844,57.844,57.844,60.75,64.313
8,A1 LM,CHURCHMAN BIBLE,2972.5,61.844,1.222,0.809,6.125,4.773,2,0.033,61.844,61.844,61.844,61.844,64.313
8,A1 LM,CHURCHMAN BIBLE,2973,70.188,1.048,2.187,7.041,3.217,2,0.022,70.188,70.188,70.188,70.188,70.188
5,A1 LM,CHURCHMAN BIBLE,2973.5,71.938,0.864,4.158,14.152,2.467,2,0.011,71.938,71.938,71.938,71.938,71.75
3,B1 SH,CHURCHMAN BIBLE,2974,74.563,0.779,-0.666,32.404,2.168,1,1,74.563,72.688,72.688,72.688,71.75
3,B1 SH,CHURCHMAN BIBLE,2974.5,72.688,0.727,0.793,40.027,2.037,1,0.958,72.688,74.563,74.563,72.688,71.75
3,B1 SH,CHURCHMAN BIBLE,2975,77.438,0.705,-1.06,42.174,1.941,1,0.917,77.438,77.438,74.563,72.688,71.75
3,B1 SH,CHURCHMAN BIBLE,2975.5,80.813,0.695,-1.309,41.299,1.888,1,0.875,80.813,77.438,74.563,72.688,71.75
3,B1 SH,CHURCHMAN BIBLE,2976,82.875,0.672,-2.435,42.571,1.802,1,0.833,82.875,77.438,74.563,72.688,71.75
3,B1 SH,CHURCHMAN BIBLE,2976.5,80.813,0.657,-5.069,38.223,2.248,1,0.792,80.813,77.438,72.688,72.688,71.75
3,B1 SH,CHURCHMAN BIBLE,2977,71.75,0.661,-3.162,27.967,3.102,1,0.75,71.75,71.75,71.75,71.75,71.75
3,B1 SH,CHURCHMAN BIBLE,2977.5,64.313,0.689,-1.192,18.282,3.488,1,0.708,64.313,65.688,65.688,65.688,65.688
2,B1 SH,CHURCHMAN BIBLE,2978,60.563,0.818,3.299,9.983,3.334,1,0.625,60.563,64.313,64.313,64.313,65.688
2,B1 SH,CHURCHMAN BIBLE,2978.5,65.688,0.886,2.794,9.022,3.25,1,0.583,65.688,60.563,60.719,64,65.688
2,B1 SH,CHURCHMAN BIBLE,2979,59.125,0.89,2.077,9.446,3.025,1,0.542,59.125,60.563,60.719,64,65.125
2,B1 SH,CHURCHMAN BIBLE,2979.5,57.563,0.868,1.903,10.646,2.709,1,0.5,57.563,60.563,60.719,64,64.313
2,B1 SH,CHURCHMAN BIBLE,2980,54.156,0.821,1.138,11.021,2.934,1,0.458,54.156,60.719,60.719,64,64
2,B1 SH,CHURCHMAN BIBLE,2980.5,60.719,0.752,3.491,12.573,2.34,1,0.417,60.719,60.719,64,61.375,64
2,B1 SH,CHURCHMAN BIBLE,2981,64,0.694,5.213,23.547,1.968,1,0.375,64,64,61.375,62.125,64
2,B1 SH,CHURCHMAN BIBLE,2981.5,68.063,0.675,-1.635,38.745,1.75,1,0.333,68.063,64,62.125,62.125,62.125
2,B1 SH,CHURCHMAN BIBLE,2982,66.688,0.646,-3.951,40.768,1.666,1,0.292,66.688,64,64,64,62.125
2,B1 SH,CHURCHMAN BIBLE,2982.5,65.125,0.608,-9.25,33.469,2.354,1,0.25,65.125,65.125,65.125,64,61.375
2,B1 SH,CHURCHMAN BIBLE,2983,61.375,0.563,-1.914,21.104,3.387,1,0.208,61.375,65.313,65.125,64,61.375
2,B1 SH,CHURCHMAN BIBLE,2983.5,62.125,0.51,3.503,16.468,3.209,1,0.167,62.125,65.125,65.125,64,61.375
2,B1 SH,CHURCHMAN BIBLE,2984,67.438,0.495,7.9,19.151,2.902,1,0.125,67.438,62.125,62.125,62.125,61.375
2,B1 SH,CHURCHMAN BIBLE,2984.5,65.313,0.52,7.18,27.683,2.648,1,0.083,65.313,61.375,61.375,61.375,61.375
5,B1 LM,CHURCHMAN BIBLE,2985,60.219,0.545,3.448,27.606,2.652,1,0.042,60.219,60.219,60.219,60.219,60.219
7,B1 LM,CHURCHMAN BIBLE,2985.5,46.75,0.577,-1.737,21.854,3.076,2,1,46.75,46.75,46.75,46.75,46.75
8,B1 LM,CHURCHMAN BIBLE,2986,38.688,0.618,-2.896,11.783,3.871,2,0.969,38.688,38.688,38.688,38.688,38.688
8,B1 LM,CHURCHMAN BIBLE,2986.5,26.547,0.657,-2.215,6.756,4.312,2,0.938,26.547,29.125,32.938,33.094,33.094
8,B1 LM,CHURCHMAN BIBLE,2987,21.375,0.713,0.709,3.393,4.363,2,0.906,21.375,29.125,32.938,32.938,32.938
8,B1 LM,CHURCHMAN BIBLE,2987.5,23.234,0.801,-0.468,5.643,4.492,2,0.875,23.234,29.125,29.125,29.125,32.469
8,B1 LM,CHURCHMAN BIBLE,2988,29.125,0.905,1.12,6.546,4.891,2,0.844,29.125,27.703,27.703,28.172,32.469
8,B1 LM,CHURCHMAN BIBLE,2988.5,32.938,0.996,1.335,8.821,4.641,2,0.813,32.938,27.703,27.703,28.172,32.469
8,B1 LM,CHURCHMAN BIBLE,2989,33.094,1.023,2.804,8.231,4.363,2,0.781,33.094,28.172,28.172,28.172,32.469
8,B1 LM,CHURCHMAN BIBLE,2989.5,27.703,0.995,3.242,8.33,4,2,0.75,27.703,29.125,29.125,29.125,32.469
8,B1 LM,CHURCHMAN BIBLE,2990,27.672,0.929,2.739,7.71,4.219,2,0.719,27.672,32.469,32.469,32.469,32.469
8,B1 LM,CHURCHMAN BIBLE,2990.5,28.172,0.851,1.696,7.924,4.242,2,0.688,28.172,32.469,32.938,32.938,32.938
8,B1 LM,CHURCHMAN BIBLE,2991,32.469,0.799,0.865,8.461,4.391,2,0.656,32.469,32.469,33.094,33.094,33.094
6,B1 LM,CHURCHMAN BIBLE,2991.5,37.656,0.781,2.169,8.28,3.863,2,0.625,37.656,37.656,37.656,37.656,37.656
6,B1 LM,CHURCHMAN BIBLE,2992,43.531,0.783,4.538,8.597,3.352,2,0.594,43.531,43.531,43.531,43.531,43.531
6,B1 LM,CHURCHMAN BIBLE,2992.5,51.219,0.793,4.914,8.172,3.195,2,0.563,51.219,51.219,51.219,51.219,51.219
6,B1 LM,CHURCHMAN BIBLE,2993,60.719,0.801,3.895,7.726,3.359,2,0.531,60.719,57.625,57.625,57.625,57.625
6,B1 LM,CHURCHMAN BIBLE,2993.5,63.031,0.803,1.46,6.548,3.949,2,0.5,63.031,60.281,60.281,60.281,60.281
6,B1 LM,CHURCHMAN BIBLE,2994,65.125,0.814,0.241,5.668,4.078,2,0.469,65.125,60.719,60.719,60.719,60.719
6,B1 LM,CHURCHMAN BIBLE,2994.5,57.625,0.842,-0.878,6.151,4.164,2,0.438,57.625,63.031,63.031,63.031,63.031
6,B1 LM,CHURCHMAN BIBLE,2995,60.281,0.895,-0.494,5.962,4.375,2,0.406,60.281,65.125,65.125,65.125,65.125
6,B1 LM,CHURCHMAN BIBLE,2995.5,75.125,0.969,0.257,6.14,4.477,2,0.375,75.125,75.125,72.063,72.063,72.063
8,B1 LM,CHURCHMAN BIBLE,2996,97.313,0.995,1.975,6.033,4.738,2,0.344,97.313,75.125,72.625,72.625,72.625
8,B1 LM,CHURCHMAN BIBLE,2996.5,100.375,1.002,1.5,8.412,4.445,2,0.313,100.375,75.125,73.813,73.813,73.813
8,B1 LM,CHURCHMAN BIBLE,2997,89.25,1.006,1.408,9.578,4.27,2,0.281,89.25,75.125,75.125,75.125,75.125
8,B1 LM,CHURCHMAN BIBLE,2997.5,72.063,0.988,2.224,10.276,4.246,2,0.25,72.063,78,78,78,78
8,B1 LM,CHURCHMAN BIBLE,2998,72.625,0.968,3.323,9.323,4.144,2,0.219,72.625,78,89.25,89.25,89.25
8,B1 LM,CHURCHMAN BIBLE,2998.5,73.813,0.934,4.188,9.387,4.187,2,0.188,73.813,78,89.25,96.813,96.813
8,B1 LM,CHURCHMAN BIBLE,2999,78,0.887,3.038,9.266,4.144,2,0.156,78,78,89.25,96.813,96.813
8,B1 LM,CHURCHMAN BIBLE,2999.5,96.813,0.825,2.094,8.55,4.578,2,0.125,96.813,96.813,96.813,96.813,96.813
8,B1 LM,CHURCHMAN BIBLE,3000,145.75,0.755,1.651,10.849,2.908,2,0.094,145.75,145.75,124.438,96.813,93.438
3,B2 SH,CHURCHMAN BIBLE,3000.5,207.125,0.707,-0.923,22.896,2.35,2,0.063,150,145.75,124.438,96.813,89.25
3,B2 SH,CHURCHMAN BIBLE,3001,221.125,0.664,-9.69,39.427,2.043,2,0.031,150,145.75,124.438,96.813,81.625
3,B2 SH,CHURCHMAN BIBLE,3001.5,183.375,0.61,-9.88,45.231,1.927,1,1,150,145.75,124.438,96.813,81.625
3,B2 SH,CHURCHMAN BIBLE,3002,124.438,0.558,-7.337,46.692,2.15,1,0.917,124.438,124.438,124.438,96.813,81.625
3,B2 SH,CHURCHMAN BIBLE,3002.5,93.438,0.516,2.671,42.934,2.004,1,0.833,93.438,93.438,93.438,93.438,81.625
3,B2 SH,CHURCHMAN BIBLE,3003,81.625,0.492,6.728,44.249,1.641,1,0.75,81.625,81.625,81.625,81.625,81.625
3,B2 SH,CHURCHMAN BIBLE,3003.5,78.813,0.505,2.318,48.464,1.465,1,0.667,78.813,78.813,78.813,78.813,78.813
3,B2 SH,CHURCHMAN BIBLE,3004,74.5,0.535,-8.228,52.369,1.513,1,0.583,74.5,75.563,75.563,75.563,75.563
3,B2 SH,CHURCHMAN BIBLE,3004.5,75.563,0.548,-16.331,46.605,1.741,1,0.5,75.563,74.5,74.5,74.5,74.5
3,B2 SH,CHURCHMAN BIBLE,3005,69.438,0.556,-18.252,40.175,2.879,1,0.417,69.438,69.438,69.438,69.438,69.438
3,B2 SH,CHURCHMAN BIBLE,3005.5,63.063,0.638,5.584,32.941,2.285,1,0.25,63.063,67.5,67.5,67.5,67.5
7,B2 SH,CHURCHMAN BIBLE,3006,67.5,0.696,-1.373,37.75,2.102,1,0.167,67.5,64.938,64.938,64.938,64.938
3,B2 SH,CHURCHMAN BIBLE,3006.5,64.938,0.771,-9.77,34.037,2.199,1,0.083,64.938,63.063,63.063,63.063,63.063
5,B2 LM,CHURCHMAN BIBLE,3007,60.281,0.828,-10.539,24.016,3.854,2,1,60.281,60.281,60.281,60.281,60.281
5,B2 LM,CHURCHMAN BIBLE,3007.5,48.844,0.84,-3.23,16.706,4.781,2,0.967,48.844,48.844,48.844,48.844,48.844
8,B2 LM,CHURCHMAN BIBLE,3008,39.156,0.852,2.505,11.704,4.871,2,0.933,39.156,39.156,39.156,43.313,43.313
8,B2 LM,CHURCHMAN BIBLE,3008.5,31.453,0.872,1.34,12.82,4.742,2,0.9,31.453,37.844,39.156,41.906,41.906
8,B2 LM,CHURCHMAN BIBLE,3009,27.031,0.883,0.933,12.641,4.578,2,0.867,27.031,37.844,39.156,39.156,39.156
9,B2 LM,CHURCHMAN BIBLE,3009.5,31.453,0.899,0.99,12.242,4.52,2,0.833,31.453,37.844,37.844,37.844,37.844
9,B2 LM,CHURCHMAN BIBLE,3010,37.844,0.895,1.105,12.128,4.727,2,0.8,37.844,35.063,35.063,35.063,35.063
9,B2 LM,CHURCHMAN BIBLE,3010.5,43.313,0.898,0.916,12.512,4.687,2,0.767,43.313,35.063,32.531,32.531,35.063
9,B2 LM,CHURCHMAN BIBLE,3011,41.906,0.891,0.793,13.074,4.594,2,0.733,41.906,35.063,32.531,32.531,35.063
9,B2 LM,CHURCHMAN BIBLE,3011.5,35.063,0.878,0.492,13.229,4.867,2,0.7,35.063,35.063,34.281,34.281,35.063
9,B2 LM,CHURCHMAN BIBLE,3012,32.531,0.867,-0.022,12.376,4.93,2,0.667,32.531,34.281,35.063,35.063,35.063
9,B2 LM,CHURCHMAN BIBLE,3012.5,30.906,0.85,-1.111,11.17,5.352,2,0.633,30.906,34.281,35.063,37.844,37.844
9,B2 LM,CHURCHMAN BIBLE,3013,32.188,0.821,-1.42,9.721,4.961,2,0.6,32.188,34.281,35.063,40.844,40.844
9,B2 LM,CHURCHMAN BIBLE,3013.5,34.281,0.778,-1.263,9.076,5.012,2,0.567,34.281,34.281,35.063,40.844,41.906
9,B2 LM,CHURCHMAN BIBLE,3014,40.844,0.724,-0.57,8.284,4.652,2,0.533,40.844,40.844,40.844,40.844,43.313
6,B2 LM,CHURCHMAN BIBLE,3014.5,52.75,0.68,0.108,8.388,3.912,2,0.5,52.75,52.75,52.75,52.75,52.75
6,B2 LM,CHURCHMAN BIBLE,3015,68.125,0.62,1.744,8.656,3.065,2,0.467,68.125,68.125,68.125,68.125,68.125
6,B2 LM,CHURCHMAN BIBLE,3015.5,96.063,0.504,4.265,11.75,2.76,2,0.433,96.063,96.063,96.063,83.313,72.563
7,B2 LM,CHURCHMAN BIBLE,3016,119.438,0.383,5.89,15.545,2.656,2,0.4,119.438,100.625,96.063,83.313,83.313
7,B2 LM,CHURCHMAN BIBLE,3016.5,131.875,0.339,6.374,19.456,2.926,2,0.367,131.875,100.625,96.063,93.125,93.125
7,B2 LM,CHURCHMAN BIBLE,3017,124.563,0.277,5.916,20.939,3.053,2,0.333,124.563,100.625,96.063,96.063,96.063
7,B2 LM,CHURCHMAN BIBLE,3017.5,100.625,0.224,5.712,21.876,3.297,2,0.3,100.625,100.625,100.625,100.625,100.625
7,B2 LM,CHURCHMAN BIBLE,3018,83.313,0.194,5.443,22.291,3.348,2,0.267,83.313,100.625,117.75,117.75,100.625
7,B2 LM,CHURCHMAN BIBLE,3018.5,72.563,0.192,3.586,20.095,3.363,2,0.233,72.563,100.625,117.75,117.75,100.625
7,B2 LM,CHURCHMAN BIBLE,3019,93.125,0.208,1.204,16.227,3.857,2,0.2,93.125,100.625,106.25,106.25,100.625
7,B2 LM,CHURCHMAN BIBLE,3019.5,117.75,0.237,0.16,12.096,3.961,2,0.167,117.75,106.25,100.625,100.625,100.625
5,B2 LM,CHURCHMAN BIBLE,3020,131.875,0.29,1.229,11.223,3.775,2,0.133,131.875,106.25,93.125,93.125,93.125
6,B2 LM,CHURCHMAN BIBLE,3020.5,124.25,0.341,3.054,11.106,3.232,2,0.1,124.25,106.25,93.125,87.875,87.875
8,B2 LM,CHURCHMAN BIBLE,3021,106.25,0.401,3.396,10.764,2.981,2,0.067,106.25,106.25,93.125,87.875,83.313
3,B3 SH,CHURCHMAN BIBLE,3021.5,87.875,0.5,3.797,9.68,3.201,2,0.033,87.875,87.875,87.875,87.875,74.938
3,B3 SH,CHURCHMAN BIBLE,3022,74.938,0.587,3.314,11.139,3.215,1,1,74.938,74.938,74.938,74.938,72.563
3,B3 SH,CHURCHMAN BIBLE,3022.5,67.625,0.633,3.947,13.485,2.94,1,0.929,67.625,72.313,72.313,72.313,72.313
2,B3 SH,CHURCHMAN BIBLE,3023,72.313,0.645,4.261,15.173,2.699,1,0.857,72.313,70.5,70.5,70.5,72.313
2,B3 SH,CHURCHMAN BIBLE,3023.5,70.5,0.653,3.445,15.842,2.647,1,0.786,70.5,70.188,70.188,70.5,72.313
2,B3 SH,CHURCHMAN BIBLE,3024,70.188,0.649,3.398,14.082,2.91,1,0.714,70.188,67.625,70.188,70.5,72.313
2,B3 SH,CHURCHMAN BIBLE,3024.5,66.25,0.639,3.774,13.657,2.963,1,0.643,66.25,70.188,70.188,70.5,72.313
2,B3 SH,CHURCHMAN BIBLE,3025,66.813,0.635,3.915,11.173,2.945,1,0.571,66.813,70.188,70.5,70.5,71.438
2,B3 SH,CHURCHMAN BIBLE,3025.5,66.875,0.617,2.883,10.252,3.205,1,0.5,66.875,70.188,70.5,71.438,70.5
2,B3 SH,CHURCHMAN BIBLE,3026,71.438,0.624,2.114,12.681,3.123,1,0.429,71.438,71.438,71.438,70.5,70.188
2,B3 SH,CHURCHMAN BIBLE,3026.5,83.688,0.651,-0.804,26.781,2.606,1,0.357,83.688,79.313,71.438,70.188,70.188
2,B3 SH,CHURCHMAN BIBLE,3027,85,0.681,-3.342,36.008,2.4,1,0.286,85,79.313,71.438,66.875,66.875
2,B3 SH,CHURCHMAN BIBLE,3027.5,85,0.681,-3.342,36.008,2.4,1,0.286,85,79.313,71.438,66.875,66.813
2,B3 SH,CHURCHMAN BIBLE,3028,79.313,0.72,-7.159,36.7,2.258,1,0.214,79.313,79.313,71.438,66.875,66.25
3,B3 SH,CHURCHMAN BIBLE,3028.5,60.906,0.75,-8.424,27.272,3.275,1,0.143,60.906,60.906,60.906,60.906,60.906
8,B3 LM,CHURCHMAN BIBLE,3029,47,0.757,-4.656,18.133,3.836,1,0.071,47,47,47,47,47
8,B3 LM,CHURCHMAN BIBLE,3029.5,31.391,0.772,0.388,11.868,4.023,2,1,31.391,31.391,34.656,39.969,41.5
6,B3 LM,CHURCHMAN BIBLE,3030,26.578,0.81,1.211,10.41,4.207,2,0.929,26.578,31.391,34.656,39.969,39.969
6,B3 LM,CHURCHMAN BIBLE,3030.5,24.75,0.871,0.838,10.148,4.508,2,0.857,24.75,31.391,34.656,34.656,36.531
8,B3 LM,CHURCHMAN BIBLE,3031,28.094,0.912,1.891,8.803,5.105,2,0.786,28.094,31.391,33.5,33.5,36.531
6,B3 LM,CHURCHMAN BIBLE,3031.5,34.656,0.925,1.728,8.868,4.844,2,0.714,34.656,33.5,32.625,33.5,36.531
7,B3 LM,CHURCHMAN BIBLE,3032,39.969,0.926,0.987,9.267,4.445,2,0.643,39.969,33.5,33.5,33.5,36.531
7,B3 LM,CHURCHMAN BIBLE,3032.5,41.5,0.914,0.251,9.222,4.379,2,0.571,41.5,34.656,34.656,34.656,36.531
7,B3 LM,CHURCHMAN BIBLE,3033,33.5,0.898,0.09,8.26,4.668,2,0.5,33.5,36.531,36.531,36.531,36.531
7,B3 LM,CHURCHMAN BIBLE,3033.5,32.625,0.904,2.719,4.947,5.113,2,0.429,32.625,39.969,39.969,39.969,39.969
6,B3 LM,CHURCHMAN BIBLE,3034,36.531,0.912,2.443,3.758,4.746,2,0.357,36.531,41.5,41.5,41.5,41.5
6,B3 LM,CHURCHMAN BIBLE,3034.5,43.281,0.907,2.948,3.351,4.379,2,0.286,43.281,43.281,43.281,43.281,43.281
8,B3 LM,CHURCHMAN BIBLE,3035,53.813,0.895,1.993,5.478,4.066,2,0.214,53.813,53.813,53.813,53.813,53.813
8,B3 LM,CHURCHMAN BIBLE,3035.5,61.281,0.864,3.033,6.635,3.598,2,0.143,61.281,61.281,61.281,61.281,61.281
2,B4 SH,CHURCHMAN BIBLE,3036,69.5,0.837,2.843,8.387,3.268,2,0.071,69.5,66.563,66.563,66.563,65.438
2,B4 SH,CHURCHMAN BIBLE,3036.5,66.563,0.811,3.072,9.184,3.188,1,1,66.563,69.5,69.5,69.5,66.563
2,B4 SH,CHURCHMAN BIBLE,3037,69.688,0.778,3.549,10.806,3.143,1,0.938,69.688,69.688,69.688,69.5,68.938
2,B4 SH,CHURCHMAN BIBLE,3037.5,74.938,0.757,4.616,12.669,3.092,1,0.875,74.938,69.875,69.688,69.5,69.5
2,B4 SH,CHURCHMAN BIBLE,3038,82.188,0.745,4.885,12.937,2.996,1,0.813,82.188,69.875,69.688,69.688,69.688
2,B4 SH,CHURCHMAN BIBLE,3038.5,76.125,0.743,3.581,11.751,3.016,1,0.75,76.125,69.875,69.875,69.875,69.875
2,B4 SH,CHURCHMAN BIBLE,3039,69.875,0.746,2.844,9.412,3.055,1,0.688,69.875,70.875,70.875,70.875,70.875
2,B4 SH,CHURCHMAN BIBLE,3039.5,65.438,0.743,2.723,8.606,3.209,1,0.625,65.438,70.875,74.938,74.938,70.875
2,B4 SH,CHURCHMAN BIBLE,3040,68.938,0.735,3.213,8.067,3.191,1,0.563,68.938,70.875,75.375,75.375,70.875
2,B4 SH,CHURCHMAN BIBLE,3040.5,70.875,0.733,2.796,8.679,3.332,1,0.5,70.875,70.875,75.375,75.375,70.875
2,B4 SH,CHURCHMAN BIBLE,3041,75.375,0.714,2.46,8.917,3.236,1,0.438,75.375,75.375,70.875,70.875,70.875
3,B4 SH,CHURCHMAN BIBLE,3041.5,76.938,0.687,3.565,10.595,2.854,1,0.375,76.938,75.375,70.875,69.875,69.875
3,B4 SH,CHURCHMAN BIBLE,3042,82.188,0.686,3.887,20.624,2.342,1,0.313,82.188,75.375,70.875,68.938,68.938
3,B4 SH,CHURCHMAN BIBLE,3042.5,81.688,0.705,-1.003,35.378,2.123,1,0.25,81.688,75.375,70.875,68.938,65.438
8,B4 LM,CHURCHMAN BIBLE,3044,49.438,0.752,-8.496,19.434,4.785,1,0.063,49.438,49.438,49.438,50.094,62.125
8,B4 LM,CHURCHMAN BIBLE,3044.5,34.375,0.772,-1.453,12.196,5.039,2,1,34.375,38.531,49.438,50.094,59.281
8,B4 LM,CHURCHMAN BIBLE,3045,32,0.817,0.486,11.281,4.742,2,0.929,32,38.531,49.438,50.094,59.281
8,B4 LM,CHURCHMAN BIBLE,3045.5,31.516,0.886,-0.126,11.698,4.469,2,0.857,31.516,38.531,49.438,50.094,58.25
8,B4 LM,CHURCHMAN BIBLE,3046,38.531,0.936,-0.711,11.453,4.668,2,0.786,38.531,38.531,49.438,50.094,51.375
8,B4 LM,CHURCHMAN BIBLE,3046.5,50.094,0.959,-0.849,10.175,5.109,2,0.714,50.094,50.094,50.094,50.094,50.094
8,B4 LM,CHURCHMAN BIBLE,3047,58.25,0.963,-1.205,9.017,5.641,2,0.643,58.25,58.25,51.375,50.094,49.906
8,B4 LM,CHURCHMAN BIBLE,3047.5,62.125,0.956,-0.291,7.078,5.082,2,0.571,62.125,58.25,51.375,50.094,49.906
6,B4 LM,CHURCHMAN BIBLE,3048,59.281,0.923,0.877,5.275,4.617,2,0.5,59.281,58.25,51.375,50.094,49.906
6,B4 LM,CHURCHMAN BIBLE,3048.5,59.5,0.871,2.296,3.612,4.125,2,0.429,59.5,58.25,51.375,51.375,49.906
6,B4 LM,CHURCHMAN BIBLE,3049,51.375,0.811,2.231,3.775,4.574,2,0.357,51.375,51.375,53.406,51.375,49.906
6,B4 LM,CHURCHMAN BIBLE,3049.5,46.906,0.752,2.612,4.273,4.285,2,0.286,46.906,51.375,51.375,51.375,49.906
6,B4 LM,CHURCHMAN BIBLE,3050,43.938,0.685,3.529,7.36,3.852,2,0.214,43.938,49.906,49.906,49.906,50.094
4,B4 LM,CHURCHMAN BIBLE,3050.5,49.906,0.64,5.685,11.112,3.678,2,0.143,49.906,46.906,46.906,46.906,51.375
